 X=   6.599999999999999645 Y=   6.599999999999999645 Z=   6.599999999999999645 XR= -11.192323300971409594 YR=  -1.001686330957386462 ZR=   2.099648451656069170
 X=   6.599999999999999645 Y=   6.599999999999999645 Z=  -6.599999999999999645 XR=  -5.827728106834253907 YR=   1.158660381431414921 ZR=  -9.766017163253009059
 X=   6.599999999999999645 Y=   6.599999999999999645 Z=   1.000000000000000000 XR=  -8.916434430731404959 YR=  -0.085175604489410112 ZR=  -2.934270294062933715
 X=   6.599999999999999645 Y=   6.599999999999999645 Z=  -1.000000000000000000 XR=  -8.103616977074258543 YR=   0.242149654963438571 ZR=  -4.732098417534006174
 X=   6.599999999999999645 Y=   6.599999999999999645 Z=   4.567800000000000082 XR= -10.366419486310384457 YR=  -0.669091134827346945 ZR=   0.272875295397112083
 X=   6.599999999999999645 Y=   6.599999999999999645 Z=  -4.567800000000000082 XR=  -6.653631921495279045 YR=   0.826065185301375404 ZR=  -7.939244006994051972
 X=   6.599999999999999645 Y=  -6.599999999999999645 Z=   6.599999999999999645 XR=  -3.239093538315401588 YR=   8.127447988539799439 ZR=   7.357503805193879032
 X=   6.599999999999999645 Y=  -6.599999999999999645 Z=  -6.599999999999999645 XR=   2.125501655821754099 YR=  10.287794700928600378 ZR=  -4.508161809715199198
 X=   6.599999999999999645 Y=  -6.599999999999999645 Z=   1.000000000000000000 XR=  -0.963204668075396175 YR=   9.043958715007775595 ZR=   2.323585059474876147
 X=   6.599999999999999645 Y=  -6.599999999999999645 Z=  -1.000000000000000000 XR=  -0.150387214418251314 YR=   9.371283974460624222 ZR=   0.525756936003803910
 X=   6.599999999999999645 Y=  -6.599999999999999645 Z=   4.567800000000000082 XR=  -2.413189723654376895 YR=   8.460043184669839178 ZR=   5.530730648934921945
 X=   6.599999999999999645 Y=  -6.599999999999999645 Z=  -4.567800000000000082 XR=   1.299597841160729406 YR=   9.955199504798560639 ZR=  -2.681388653456242110
 X=   6.599999999999999645 Y=   1.000000000000000000 Z=   6.599999999999999645 XR=  -7.818225825905224191 YR=   2.871279743980814203 ZR=   4.330253753156958041
 X=   6.599999999999999645 Y=   1.000000000000000000 Z=  -6.599999999999999645 XR=  -2.453630631768068504 YR=   5.031626456369615141 ZR=  -7.535411861752120188
 X=   6.599999999999999645 Y=   1.000000000000000000 Z=   1.000000000000000000 XR=  -5.542336955665218667 YR=   3.787790470448790359 ZR=  -0.703664992562044400
 X=   6.599999999999999645 Y=   1.000000000000000000 Z=  -1.000000000000000000 XR=  -4.729519502008074028 YR=   4.115115729901638986 ZR=  -2.501493116033116859
 X=   6.599999999999999645 Y=   1.000000000000000000 Z=   4.567800000000000082 XR=  -6.992322011244199942 YR=   3.203874940110853498 ZR=   2.503480596898001398
 X=   6.599999999999999645 Y=   1.000000000000000000 Z=  -4.567800000000000082 XR=  -3.279534446429093197 YR=   4.699031260239575403 ZR=  -5.708638705493163101
 X=   6.599999999999999645 Y=  -1.000000000000000000 Z=   6.599999999999999645 XR=  -6.613191013381586991 YR=   4.254481913601599885 ZR=   5.126898503692990161
